id,Churn,genero,idoso,possui_parceiro,possui_dependentes,tempo_contrato,servico_telefone,multiplas_linhas,tipo_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,tipo_contrato,fatura_digital,metodo_pagamento,valor_mensal,total_cobrado,contas_diarias
1571-SAVHK,sim,Masculino,0,Não,Não,12,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque enviado,99.95,1132.75,3.3316666666666666
1573-LGXBA,não,Masculino,0,Sim,Sim,57,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de crédito (automático),97.55,5598.0,3.2516666666666665
1574-DYCWE,não,Feminino,0,Sim,Sim,51,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.95,1028.75,0.6649999999999999
1575-KRZZE,não,Feminino,0,Não,Não,4,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,55.2,220.65,1.84
1576-PFZIW,não,Masculino,1,Sim,Não,70,Sim,Não,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Bienal,Não,Cartão de crédito (automático),105.35,7511.9,3.5116666666666663
1577-HKTFG,sim,Feminino,0,Sim,Não,30,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Transferência bancária (automática),19.65,655.85,0.6549999999999999
1579-KLYDT,sim,Masculino,0,Não,Não,7,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,90.45,593.45,3.015
1580-BMCMR,não,Masculino,1,Não,Não,19,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,87.3,1637.3,2.9099999999999997
1582-RAFML,sim,Masculino,0,Não,Não,1,Sim,Sim,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque enviado,60.1,60.1,2.0033333333333334
1583-IHQZE,sim,Masculino,0,Não,Não,12,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque enviado,112.95,1384.75,3.765
1585-MQSSU,sim,Masculino,0,Não,Não,17,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque enviado,51.5,900.5,1.7166666666666666
1587-FKLZB,sim,Masculino,1,Sim,Sim,66,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),99.5,6822.15,3.316666666666667
1589-AGTLK,sim,Masculino,0,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,45.35,141.5,1.5116666666666667
1591-MQJTP,não,Masculino,1,Sim,Não,51,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Não,Sim,Anual,Sim,Transferência bancária (automática),93.65,4839.15,3.121666666666667
1591-NFNLQ,sim,Masculino,0,Não,Não,51,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),80.0,4242.35,2.6666666666666665
1591-XWLGB,não,Feminino,0,Sim,Não,71,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito (automático),19.85,1379.6,0.6616666666666667
1596-BBVTG,sim,Masculino,0,Não,Não,35,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),75.35,2636.05,2.5116666666666663
1596-OQSPS,não,Feminino,0,Não,Não,11,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,51.1,531.15,1.7033333333333334
1597-FZREH,sim,Feminino,0,Não,Não,2,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cheque eletrônico,76.4,160.8,2.546666666666667
1597-LHYNC,sim,Feminino,1,Não,Não,26,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,95.0,2497.2,3.1666666666666665
1599-EAHXY,não,Masculino,0,Sim,Sim,60,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cartão de crédito (automático),23.95,1506.4,0.7983333333333333
1599-MMYRQ,não,Masculino,0,Sim,Sim,62,Sim,Não,Fibra óptica,Sim,Sim,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),81.45,4983.05,2.7150000000000003
1600-DILPE,não,Feminino,0,Não,Não,12,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automática),45.0,524.35,1.5
1602-IJQQE,sim,Feminino,0,Não,Não,4,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,75.35,338.1,2.5116666666666663
1608-GMEWB,não,Masculino,1,Não,Não,45,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automática),93.9,4200.25,3.1300000000000003
1612-EOHDH,sim,Feminino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,45.15,45.15,1.505
1614-JBEBI,não,Feminino,0,Não,Não,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,20.7,137.6,0.69
1618-CFHME,sim,Feminino,0,Não,Não,2,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,75.9,143.35,2.5300000000000002
1619-YWUBB,não,Feminino,0,Sim,Não,68,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cartão de crédito (automático),24.95,1614.9,0.8316666666666667
1621-YNCJH,não,Feminino,0,Sim,Não,36,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Sim,Cartão de crédito (automático),106.05,3834.4,3.5349999999999997
1622-HSHSF,não,Feminino,0,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.55,19.55,0.6516666666666667
1623-NLDOT,sim,Feminino,0,Sim,Não,42,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Sim,Não,Não,Anual,Não,Cheque enviado,33.55,1445.3,1.1183333333333332
1624-NALOJ,sim,Masculino,1,Não,Não,5,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,89.8,502.6,2.993333333333333
1624-WOIWJ,sim,Feminino,0,Não,Não,10,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque enviado,84.7,832.05,2.8233333333333333
1625-JAIIY,sim,Feminino,0,Sim,Sim,68,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Anual,Sim,Cheque eletrônico,83.0,5685.8,2.7666666666666666
1626-ERCMM,sim,Masculino,1,Sim,Não,20,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.55,1899.65,3.1516666666666664
1627-AFWVJ,não,Feminino,0,Não,Não,29,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.4,554.25,0.6466666666666666
1628-BIZYP,não,Masculino,0,Não,Não,1,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,85.0,85.0,2.8333333333333335
1629-DQQVB,não,Feminino,0,Não,Não,14,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automática),50.1,709.5,1.6700000000000002
1635-FJFCC,não,Feminino,0,Não,Não,5,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),44.05,202.15,1.4683333333333333
1635-HDGFT,não,Feminino,0,Não,Sim,19,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,20.5,398.55,0.6833333333333333
1635-NZATJ,não,Masculino,1,Sim,Não,71,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito (automático),25.45,1789.65,0.8483333333333333
1636-NTNCO,não,Masculino,1,Não,Não,4,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),50.95,207.35,1.6983333333333335
1640-PLFMP,não,Feminino,0,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.25,70.25,2.341666666666667
1641-BYBTK,não,Masculino,0,Não,Sim,6,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,20.2,98.35,0.6733333333333333
1641-RQDAY,não,Feminino,1,Sim,Sim,32,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,100.4,3217.65,3.3466666666666667
1642-HMARX,não,Feminino,0,Sim,Não,68,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,91.7,6424.7,3.0566666666666666
1644-IRKSF,sim,Feminino,0,Sim,Sim,33,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,93.8,3124.5,3.1266666666666665
1656-DRSMG,não,Feminino,0,Não,Não,63,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),109.85,7002.95,3.6616666666666666
1657-DYMBM,não,Masculino,0,Sim,Não,53,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito (automático),19.9,1110.05,0.6633333333333333
1658-BYGOY,sim,Masculino,1,Não,Não,18,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.45,1752.55,3.1816666666666666
1658-TJVOA,não,Feminino,1,Não,Não,6,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.1,450.9,2.4699999999999998
1658-XUHBX,não,Feminino,1,Sim,Sim,59,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de crédito (automático),88.75,5348.65,2.9583333333333335
1660-HSOOQ,sim,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque enviado,49.65,49.65,1.655
1661-CZBAU,não,Masculino,0,Não,Não,48,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Sim,Anual,Sim,Transferência bancária (automática),70.95,3629.2,2.365
1663-MHLHE,não,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,19.2,19.2,0.64
1666-JXLKU,não,Feminino,0,Não,Não,37,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,100.05,3810.55,3.335
1666-JZPZT,não,Masculino,0,Não,Não,27,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,49.0,1291.35,1.6333333333333333
1670-SVOWZ,sim,Feminino,0,Sim,Sim,14,Sim,Não,Fibra óptica,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cartão de crédito (automático),89.65,1208.35,2.9883333333333337
1676-MQAOA,não,Masculino,0,Não,Não,72,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bienal,Sim,Transferência bancária (automática),75.1,5336.35,2.503333333333333
1678-FYZOW,sim,Feminino,0,Não,Não,3,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,79.4,244.65,2.646666666666667
1679-JRFBR,não,Feminino,0,Sim,Sim,70,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de crédito (automático),108.15,7930.55,3.605
1680-VDCWW,não,Masculino,0,Sim,Não,12,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária (automática),19.8,202.25,0.66
1682-VCOIO,não,Masculino,0,Não,Não,23,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,20.45,481.1,0.6816666666666666
1684-FLBGS,não,Feminino,0,Sim,Sim,23,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cartão de crédito (automático),69.5,1652.1,2.316666666666667
1685-BQULA,não,Feminino,0,Não,Não,40,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Transferência bancária (automática),93.4,3756.4,3.1133333333333337
1685-VAYJF,não,Masculino,0,Não,Não,11,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),45.2,492.0,1.5066666666666668
1686-STUHN,não,Masculino,0,Não,Não,42,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária (automática),19.8,849.9,0.66
1689-MRZQR,sim,Masculino,0,Sim,Sim,34,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,78.3,2564.3,2.61
1689-YQBYY,não,Feminino,0,Não,Sim,12,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,76.6,893.0,2.5533333333333332
1696-HXOWK,não,Feminino,0,Sim,Não,71,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Sim,Não,Anual,Não,Cheque enviado,95.65,6856.95,3.1883333333333335
1696-MZVAU,não,Masculino,0,Sim,Sim,39,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),25.25,947.75,0.8416666666666667
1697-BCSHV,não,Feminino,0,Sim,Sim,58,Sim,Sim,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária (automática),66.8,3970.4,2.2266666666666666
1697-LYYYX,não,Feminino,0,Sim,Sim,61,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cartão de crédito (automático),19.1,1143.8,0.6366666666666667
1697-NVVGY,não,Masculino,1,Sim,Não,19,Sim,Não,DSL,Sim,Não,Sim,Não,Sim,Não,Mensal,Não,Transferência bancária (automática),66.4,1286.05,2.2133333333333334
1698-XFZCI,não,Masculino,0,Não,Não,61,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,107.75,6521.9,3.591666666666667
1699-HPSBG,sim,Masculino,0,Não,Não,12,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Não,Anual,Sim,Cheque eletrônico,59.8,727.8,1.9933333333333332
1699-TLDLZ,não,Feminino,0,Sim,Sim,16,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.7,301.55,0.6566666666666666
1699-UOTXU,não,Masculino,0,Não,Não,60,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Bienal,Não,Cheque eletrônico,61.4,3638.25,2.0466666666666664
1702-CCFNJ,não,Masculino,0,Sim,Não,52,Sim,Sim,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Não,Transferência bancária (automática),61.35,3169.55,2.045
1703-MGIAB,não,Feminino,0,Não,Não,17,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Não,Mensal,Sim,Cheque enviado,69.0,1108.0,2.3
1704-NRWYE,sim,Feminino,1,Não,Não,9,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,80.85,751.65,2.695
1705-GUHPV,não,Feminino,0,Não,Não,63,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,24.2,1618.2,0.8066666666666666
1707-HABPF,não,Feminino,1,Não,Não,46,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Anual,Sim,Transferência bancária (automática),91.3,4126.35,3.0433333333333334
1708-PBBOA,não,Feminino,0,Não,Não,42,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Não,Sim,Anual,Sim,Cheque eletrônico,54.75,2348.45,1.825
1709-EJDOX,não,Feminino,0,Sim,Sim,47,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.75,948.9,0.6583333333333333
1710-RCXUS,não,Masculino,0,Sim,Não,51,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Anual,Sim,Cartão de crédito (automático),90.35,4614.55,3.0116666666666663
1716-LSAMB,não,Masculino,0,Sim,Sim,45,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Bienal,Não,Transferência bancária (automática),54.65,2553.7,1.8216666666666665
1722-LDZJS,não,Masculino,0,Sim,Sim,53,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cartão de crédito (automático),20.2,1068.15,0.6733333333333333
1723-HKXJQ,sim,Masculino,0,Não,Não,42,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,101.75,4273.45,3.3916666666666666
1724-BQUHA,sim,Masculino,1,Não,Não,5,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,89.5,477.7,2.9833333333333334
1724-IQWNM,não,Masculino,0,Não,Sim,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.3,19.3,0.6433333333333333
1725-IQNIY,sim,Masculino,0,Sim,Não,54,Sim,Não,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Transferência bancária (automática),109.75,6110.2,3.658333333333333
1725-MIMXW,sim,Masculino,0,Não,Sim,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.45,19.45,0.6483333333333333
1728-BQDMA,não,Feminino,0,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,44.45,82.7,1.4816666666666667
1728-CXQBE,não,Masculino,1,Sim,Não,64,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,94.25,6081.4,3.1416666666666666
1729-VLAZJ,não,Feminino,0,Não,Sim,10,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Não,Cheque enviado,40.25,411.45,1.3416666666666666
1730-VFMWO,não,Feminino,0,Sim,Não,34,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Transferência bancária (automática),50.2,1815.3,1.6733333333333333
1730-ZMAME,não,Feminino,1,Não,Não,32,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,79.5,2665.0,2.65
1731-TVIUK,sim,Feminino,0,Não,Não,4,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cheque eletrônico,93.5,362.2,3.1166666666666667
1732-FEKLD,não,Feminino,0,Não,Não,54,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Anual,Sim,Transferência bancária (automática),94.75,5121.75,3.158333333333333
1732-VHUBQ,sim,Feminino,1,Sim,Sim,47,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automática),70.55,3309.25,2.3516666666666666
1734-ZMNTZ,não,Feminino,0,Sim,Sim,11,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,25.0,300.7,0.8333333333333334
1735-XMJVH,não,Masculino,0,Sim,Sim,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.35,152.6,0.645
1740-CSDJP,sim,Masculino,0,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Transferência bancária (automática),35.25,35.25,1.175
1741-WTPON,não,Masculino,0,Sim,Sim,56,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cheque enviado,115.85,6567.9,3.8616666666666664
1744-JHKYS,não,Feminino,0,Sim,Não,34,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque eletrônico,24.7,780.2,0.8233333333333334
1746-TGTWV,não,Masculino,0,Sim,Não,1,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),75.35,75.35,2.5116666666666663
1750-CSKKM,sim,Masculino,0,Não,Sim,9,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,55.35,449.75,1.845
1751-NCDLI,não,Masculino,1,Sim,Não,46,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,98.85,4564.9,3.295
1752-OZXFY,não,Masculino,0,Sim,Não,60,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Não,Anual,Sim,Cheque enviado,59.8,3561.15,1.9933333333333332
1754-GKYPY,não,Masculino,1,Sim,Não,22,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automática),89.75,1938.9,2.9916666666666667
1755-FZQEC,não,Masculino,0,Não,Não,39,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,19.9,791.15,0.6633333333333333
1755-RMCXH,não,Masculino,0,Sim,Sim,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.3,40.25,0.6766666666666666
1757-TCATG,não,Masculino,0,Sim,Sim,35,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária (automática),20.05,746.75,0.6683333333333333
1760-CAZHT,não,Masculino,0,Não,Sim,25,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.8,460.2,0.6933333333333334
1761-AEZZR,sim,Masculino,0,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,79.55,79.55,2.6516666666666664
1763-KUAAW,não,Feminino,1,Não,Não,18,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária (automática),20.35,369.6,0.6783333333333333
1763-WQFUK,não,Masculino,0,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque enviado,50.5,147.75,1.6833333333333333
1764-VUUMT,não,Masculino,0,Não,Sim,66,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito (automático),19.95,1269.1,0.6649999999999999
